uf,muni_key,year,value_dis_main,n_loans_main,value_dis_pa,n_loans_pa,in_main,in_pa
RS,TRES ARROIOS,2003,130000,1,130000,1,TRUE,TRUE
RS,TRES ARROIOS,2009,500000,1,500000,1,TRUE,TRUE
RS,TRES COROAS,2005,240000,2,240000,2,TRUE,TRUE
RS,TRES COROAS,2007,672199,1,672199,1,TRUE,TRUE
RS,TRES COROAS,2008,1150941019,1,,,TRUE,FALSE
RS,TRES DE MAIO,2003,132563,2,132563,2,TRUE,TRUE
RS,TRES DE MAIO,2004,254565,1,254565,1,TRUE,TRUE
RS,TRES DE MAIO,2008,354750,1,354750,1,TRUE,TRUE
RS,TRES DE MAIO,2009,1080000,1,1080000,1,TRUE,TRUE
RS,TRES DE MAIO,2016,1962000,2,1962000,2,TRUE,TRUE
RS,TRES PALMEIRAS,2008,240750,1,240750,1,TRUE,TRUE
RS,TRES PASSOS,2003,182240,2,182240,2,TRUE,TRUE
RS,TRES PASSOS,2004,500000,1,500000,1,TRUE,TRUE
RS,TRES PASSOS,2007,1246390,4,1246390,4,TRUE,TRUE
RS,TRES PASSOS,2009,299450,1,299450,1,TRUE,TRUE
RS,TRINDADE DO SUL,2002,250000,1,250000,1,TRUE,TRUE
RS,TRINDADE DO SUL,2009,800000,1,800000,1,TRUE,TRUE
RS,TRIUNFO,2007,1158519,3,1158519,3,TRUE,TRUE
RS,TUCUNDUVA,2012,246000,1,246000,1,TRUE,TRUE
RS,TUCUNDUVA,2014,689000,1,689000,1,TRUE,TRUE
RS,TUPANCIRETA,2003,404000,2,404000,2,TRUE,TRUE
RS,TUPANDI,2009,1099500,1,1099500,1,TRUE,TRUE
RS,TURUCU,2007,545000,1,545000,1,TRUE,TRUE
RS,UNIAO DA SERRA,2002,200000,4,200000,4,TRUE,TRUE
RS,UNIAO DA SERRA,2012,660000,1,660000,1,TRUE,TRUE
RS,UNISTALDA,2008,240750,1,240750,1,TRUE,TRUE
RS,URUGUAIANA,2011,2962420,1,2962420,1,TRUE,TRUE
RS,URUGUAIANA,2015,414835,1,414835,1,TRUE,TRUE
RS,VACARIA,2004,500000,2,500000,2,TRUE,TRUE
RS,VACARIA,2007,1206000,1,1206000,1,TRUE,TRUE
RS,VALE DO SOL,2007,1439700,2,1439700,2,TRUE,TRUE
RS,VALE DO SOL,2011,398000,1,398000,1,TRUE,TRUE
RS,VALE REAL,2009,529840,2,529840,2,TRUE,TRUE
RS,VALE REAL,2011,198000,1,198000,1,TRUE,TRUE
RS,VALE VERDE,2004,289260,3,289260,3,TRUE,TRUE
RS,VENANCIO AIRES,2003,3150000,3,3150000,3,TRUE,TRUE
RS,VENANCIO AIRES,2007,2894518,1,2894518,1,TRUE,TRUE
RS,VENANCIO AIRES,2011,1278375,1,1278375,1,TRUE,TRUE
RS,VENANCIO AIRES,2016,6913800,8,6913800,8,TRUE,TRUE
RS,VERA CRUZ,2007,1248280,1,1248280,1,TRUE,TRUE
RS,VERA CRUZ,2016,3765645,2,3765645,2,TRUE,TRUE
RS,VERANOPOLIS,2007,799000,1,799000,1,TRUE,TRUE
RS,VIADUTOS,2010,424000,1,424000,1,TRUE,TRUE
RS,VIADUTOS,2016,850000,2,850000,2,TRUE,TRUE
RS,VIAMAO,2003,32367107,2,389637,2,TRUE,TRUE
RS,VIAMAO,2004,44092599,1,440926,1,TRUE,TRUE
RS,VICENTE DUTRA,2008,299450,1,299450,1,TRUE,TRUE
RS,VICENTE DUTRA,2010,400000,1,400000,1,TRUE,TRUE
RS,VICTOR GRAEFF,2002,488400,3,488400,3,TRUE,TRUE
RS,VICTOR GRAEFF,2010,763000,2,763000,2,TRUE,TRUE
RS,VILA FLORES,2009,450000,1,450000,1,TRUE,TRUE
RS,VILA LANGARO,2003,223222,4,223222,4,TRUE,TRUE
RS,VILA LANGARO,2007,350000,1,350000,1,TRUE,TRUE
RS,VILA LANGARO,2010,274300,1,274300,1,TRUE,TRUE
RS,VILA MARIA,2007,899324,1,899324,1,TRUE,TRUE
RS,VILA MARIA,2008,299450,1,299450,1,TRUE,TRUE
RS,VILA NOVA DO SUL,2010,324350,1,324350,1,TRUE,TRUE
RS,VISTA ALEGRE,2010,500000,1,500000,1,TRUE,TRUE
RS,VISTA ALEGRE,2011,123000,1,123000,1,TRUE,TRUE
RS,VISTA ALEGRE DO PRATA,2003,186640,3,186640,3,TRUE,TRUE
RS,VISTA ALEGRE DO PRATA,2007,500000,1,500000,1,TRUE,TRUE
RS,VISTA GAUCHA,2007,650000,1,650000,1,TRUE,TRUE
RS,VISTA GAUCHA,2010,397300,1,397300,1,TRUE,TRUE
RS,VITORIA DAS MISSOES,2006,395119,1,395119,1,TRUE,TRUE
RS,VITORIA DAS MISSOES,2008,240750,1,240750,1,TRUE,TRUE
RS,VITORIA DAS MISSOES,2012,396000,1,396000,1,TRUE,TRUE
RS,WESTFALIA,2009,600000,1,600000,1,TRUE,TRUE
RS,WESTFALIA,2016,500000,2,500000,2,TRUE,TRUE
SC,-,2002,,,714928560,1,FALSE,TRUE
SC,-,2008,,,132110977,11,FALSE,TRUE
SC,-,2009,,,66192000,2,FALSE,TRUE
SC,-,2010,,,75187900,1,FALSE,TRUE
SC,-,2011,,,36600171,1,FALSE,TRUE
SC,-,2012,,,620090078,3,FALSE,TRUE
SC,-,2013,,,3009686139,4,FALSE,TRUE
SC,ABELARDO LUZ,2008,598900,1,598900,1,TRUE,TRUE
SC,ABELARDO LUZ,2010,1250000,1,1250000,1,TRUE,TRUE
SC,AGROLANDIA,2010,381500,1,381500,1,TRUE,TRUE
SC,AGROLANDIA,2014,259250,1,259250,1,TRUE,TRUE
SC,AGRONOMICA,2011,321000,2,321000,2,TRUE,TRUE
SC,AGUAS FRIAS,2011,198000,1,198000,1,TRUE,TRUE
SC,AGUAS MORNAS,2009,400000,1,400000,1,TRUE,TRUE
SC,ALFREDO WAGNER,2005,16182362,1,161824,1,TRUE,TRUE
SC,ANCHIETA,2007,235000,1,235000,1,TRUE,TRUE
SC,ANGELINA,2008,114000,1,114000,1,TRUE,TRUE
SC,ANGELINA,2010,506000,1,506000,1,TRUE,TRUE
SC,ANITAPOLIS,2010,450000,1,450000,1,TRUE,TRUE
SC,ANTONIO CARLOS,2007,329989,1,329989,1,TRUE,TRUE
SC,ANTONIO CARLOS,2008,149999,1,149999,1,TRUE,TRUE
SC,ANTONIO CARLOS,2017,1363162,2,1363162,2,TRUE,TRUE
SC,APIUNA,2009,1000000,2,1000000,2,TRUE,TRUE
SC,APIUNA,2016,876710,2,876710,2,TRUE,TRUE
SC,ARAQUARI,2003,327000,1,327000,1,TRUE,TRUE
SC,ARARANGUA,2010,1412475,1,1412475,1,TRUE,TRUE
SC,ARARANGUA,2016,1680748,2,1680748,2,TRUE,TRUE
SC,ARMAZEM,2008,253500,1,253500,1,TRUE,TRUE
SC,ARVOREDO,2009,500955,1,500955,1,TRUE,TRUE
SC,ASCURRA,2010,477000,1,477000,1,TRUE,TRUE
SC,AURORA,2007,98991,1,98991,1,TRUE,TRUE
SC,AURORA,2008,299450,1,299450,1,TRUE,TRUE
SC,BALNEARIO ARROIO DO SILVA,2012,140000,1,140000,1,TRUE,TRUE
SC,BALNEARIO BARRA DO SUL,2010,1250000,1,1250000,1,TRUE,TRUE
SC,BALNEARIO CAMBORIU,2002,1664000,1,1664000,1,TRUE,TRUE
SC,BALNEARIO CAMBORIU,2017,4375651,1,5520018,1,TRUE,TRUE
SC,BALNEARIO DE PICARRAS,2009,,,1250000,1,FALSE,TRUE
SC,BALNEARIO DE PICARRAS,2016,,,728568,2,FALSE,TRUE
SC,BALNEARIO PICARRAS,2009,1250000,1,,,TRUE,FALSE
SC,BALNEARIO PICARRAS,2016,728568,2,,,TRUE,FALSE
SC,BARRA BONITA,2009,240750,1,240750,1,TRUE,TRUE
SC,BENEDITO NOVO,2010,236000,1,236000,1,TRUE,TRUE
SC,BIGUACU,2007,413780,1,413780,1,TRUE,TRUE
SC,BIGUACU,2008,6702778222,1,,,TRUE,FALSE
SC,BIGUACU,2009,84135192,1,841352,1,TRUE,TRUE
SC,BIGUACU,2011,444000,2,444000,2,TRUE,TRUE
SC,BLUMENAU,2002,810408647,3,,,TRUE,FALSE
SC,BLUMENAU,2004,664682408,2,6646824,2,TRUE,TRUE
SC,BLUMENAU,2008,168781409,1,,,TRUE,FALSE
SC,BLUMENAU,2009,4667301408,1,46673014,1,TRUE,TRUE
SC,BLUMENAU,2010,2724166,1,2724166,1,TRUE,TRUE
SC,BLUMENAU,2014,10146091,2,12721968,2,TRUE,TRUE
SC,BLUMENAU,2016,2698999,2,2698999,2,TRUE,TRUE
SC,BLUMENAU,2017,6562310,3,7681892,3,TRUE,TRUE
SC,BOM JESUS,2009,126750,1,126750,1,TRUE,TRUE
SC,BOMBINHAS,2010,910750,1,910750,1,TRUE,TRUE
SC,BOMBINHAS,2016,1315879,2,1315879,2,TRUE,TRUE
SC,BOMBINHAS,2017,4588095,3,4588095,3,TRUE,TRUE
SC,BRACO DO NORTE,2009,1350000,2,1350000,2,TRUE,TRUE
SC,BRACO DO TROMBUDO,2012,797680,1,797680,1,TRUE,TRUE
SC,BRUSQUE,2003,201450913,1,20145091,1,TRUE,TRUE
SC,BRUSQUE,2011,2714700,7,2714700,7,TRUE,TRUE
SC,BRUSQUE,2014,3402934,1,5066578,1,TRUE,TRUE
SC,CAIBI,2011,321000,2,321000,2,TRUE,TRUE
SC,CAMBORIU,2014,1919294,1,1919294,1,TRUE,TRUE
SC,CAMPO ALEGRE,2010,991100,3,991100,3,TRUE,TRUE
SC,CAMPOS NOVOS,2006,19721905800,6,,,TRUE,FALSE
SC,CAMPOS NOVOS,2010,1185300,3,1185300,3,TRUE,TRUE
SC,CANELINHA,2007,327488,1,327488,1,TRUE,TRUE
SC,CANELINHA,2008,299450,1,299450,1,TRUE,TRUE
SC,CANOINHAS,2007,59278583,3,1711832,3,TRUE,TRUE
SC,CANOINHAS,2009,2461431,1,2461431,1,TRUE,TRUE
SC,CANOINHAS,2014,107804,1,107804,1,TRUE,TRUE
SC,CAPINZAL,2010,1250000,1,1250000,1,TRUE,TRUE
SC,CHAPADAO DO LAGEADO,2010,489900,1,489900,1,TRUE,TRUE
SC,CHAPECO,2004,646490660,2,6464906,2,TRUE,TRUE
SC,CHAPECO,2007,2068512,2,2068512,2,TRUE,TRUE
SC,COCAL DO SUL,2012,776640,1,776640,1,TRUE,TRUE
SC,CONCORDIA,2014,2921999,1,2921999,1,TRUE,TRUE
SC,CORONEL FREITAS,2007,329998,1,329998,1,TRUE,TRUE
SC,CORREIA PINTO,2004,248940,1,248940,1,TRUE,TRUE
SC,CORUPA,2010,1574350,3,1574350,3,TRUE,TRUE
SC,CORUPA,2015,1245400,1,1245400,1,TRUE,TRUE
SC,CRICIUMA,2002,258699999,1,2587000,1,TRUE,TRUE
SC,CUNHA PORA,2011,595000,1,595000,1,TRUE,TRUE
SC,CUNHATAI,2010,123000,1,123000,1,TRUE,TRUE
SC,CURITIBANOS,2011,1250000,1,1250000,1,TRUE,TRUE
SC,DESCANSO,2010,803000,1,803000,1,TRUE,TRUE
SC,DOUTOR PEDRINHO,2010,550000,1,550000,1,TRUE,TRUE
SC,DOUTOR PEDRINHO,2011,199000,1,199000,1,TRUE,TRUE
SC,ERMO,2011,374400,1,374400,1,TRUE,TRUE
SC,FAXINAL DOS GUEDES,2010,1100000,1,1100000,1,TRUE,TRUE
SC,FLORIANOPOLIS,2002,42250721,1,,,TRUE,FALSE
SC,FLORIANOPOLIS,2005,8566314289,1,,,TRUE,FALSE
SC,FLORIANOPOLIS,2009,1499999998,1,,,TRUE,FALSE
SC,FLORIANOPOLIS,2010,8561149716,8,,,TRUE,FALSE
SC,FLORIANOPOLIS,2011,1035995845,14,2165663,1,TRUE,TRUE
SC,FLORIANOPOLIS,2012,2880046686,9,8697503,1,TRUE,TRUE
SC,FLORIANOPOLIS,2014,6262249,6,2423800,1,TRUE,TRUE
SC,FLORIANOPOLIS,2015,2014675318,10,,,TRUE,FALSE
SC,FORQUILHINHA,2010,1697350,3,1697350,3,TRUE,TRUE
SC,FRAIBURGO,2010,1250000,1,1250000,1,TRUE,TRUE
SC,FRAIBURGO,2016,1192288,10,1192288,10,TRUE,TRUE
SC,GAROPABA,2006,55438489,1,554385,1,TRUE,TRUE
SC,GAROPABA,2010,650000,1,650000,1,TRUE,TRUE
SC,GARUVA,2010,1200525,1,1200525,1,TRUE,TRUE
SC,GASPAR,2002,79565112,1,795651,1,TRUE,TRUE
SC,GASPAR,2010,2865000,1,2865000,1,TRUE,TRUE
SC,GASPAR,2011,398000,1,398000,1,TRUE,TRUE
SC,GRAO PARA,2008,228000,1,228000,1,TRUE,TRUE
SC,GRAO PARA,2012,1080000,1,1080000,1,TRUE,TRUE
SC,GRAVATAL,2008,299450,1,299450,1,TRUE,TRUE
SC,GUABIRUBA,2002,25024337,1,250243,1,TRUE,TRUE
SC,GUABIRUBA,2010,770000,2,770000,2,TRUE,TRUE
SC,GUABIRUBA,2016,1385086,2,1385086,2,TRUE,TRUE
SC,GUARACIABA,2007,317436,2,317436,2,TRUE,TRUE
SC,GUARAMIRIM,2007,825000,1,825000,1,TRUE,TRUE
SC,GUARAMIRIM,2014,1343340,1,1393020,1,TRUE,TRUE
SC,GUARAMIRIM,2017,2086217,2,2086217,2,TRUE,TRUE
SC,IBIAM,2010,281000,1,281000,1,TRUE,TRUE
SC,IBICARE,2008,126750,1,126750,1,TRUE,TRUE
SC,IBIRAMA,2008,345400,1,345400,1,TRUE,TRUE
SC,IBIRAMA,2009,1034010,1,1034010,1,TRUE,TRUE
SC,IBIRAMA,2014,456140,1,456140,1,TRUE,TRUE
SC,ICARA,2004,2255683,1,2255683,1,TRUE,TRUE
SC,ICARA,2008,472150,1,472150,1,TRUE,TRUE
SC,ICARA,2014,1709554,1,1709554,1,TRUE,TRUE
SC,ILHOTA,2012,597000,1,597000,1,TRUE,TRUE
SC,IMARUI,2012,800000,1,800000,1,TRUE,TRUE
SC,IMBITUBA,2004,249942,1,249942,1,TRUE,TRUE
SC,IMBITUBA,2014,1021500,1,1021500,1,TRUE,TRUE
SC,IMBITUBA,2016,3000000,1,3000000,1,TRUE,TRUE
SC,IMBUIA,2002,9324795,1,93248,1,TRUE,TRUE
SC,IMBUIA,2008,392323,1,392323,1,TRUE,TRUE
SC,INDAIAL,2004,787243502,1,7872435,1,TRUE,TRUE
SC,INDAIAL,2009,1250000,1,1250000,1,TRUE,TRUE
SC,INDAIAL,2011,1250000,1,1250000,1,TRUE,TRUE
SC,IOMERE,2016,696238,2,696238,2,TRUE,TRUE
SC,IPIRA,2008,172700,1,172700,1,TRUE,TRUE
SC,IPORA DO OESTE,2010,599000,1,599000,1,TRUE,TRUE
SC,IPORA DO OESTE,2011,123000,1,123000,1,TRUE,TRUE
SC,IPUMIRIM,2011,1000000,1,1000000,1,TRUE,TRUE
SC,IRANI,2010,1210000,3,1210000,3,TRUE,TRUE
SC,ITAJAI,2003,285433401,1,2854334,1,TRUE,TRUE
SC,ITAJAI,2007,2886808956,5,41453981,5,TRUE,TRUE
SC,ITAJAI,2010,1937643536,8,22317527,8,TRUE,TRUE
SC,ITAJAI,2012,37638319,1,3763832,1,TRUE,TRUE
SC,ITAJAI,2014,2036300,1,2036300,1,TRUE,TRUE
SC,ITAPEMA,2009,1250000,1,1250000,1,TRUE,TRUE
SC,ITAPEMA,2014,1082000,1,1082000,1,TRUE,TRUE
SC,ITAPIRANGA,2008,690800,1,690800,1,TRUE,TRUE
SC,ITAPIRANGA,2010,900000,1,900000,1,TRUE,TRUE
SC,JACINTO MACHADO,2010,500000,1,500000,1,TRUE,TRUE
SC,JACINTO MACHADO,2011,424000,1,424000,1,TRUE,TRUE
SC,JARAGUA DO SUL,2004,22252635,1,2225264,1,TRUE,TRUE
SC,JARAGUA DO SUL,2007,356068,1,356068,1,TRUE,TRUE
SC,JARAGUA DO SUL,2009,2912250,1,2912250,1,TRUE,TRUE
SC,JARAGUA DO SUL,2011,2918525,1,2918525,1,TRUE,TRUE
SC,JARAGUA DO SUL,2012,2126695,1,2126695,1,TRUE,TRUE
SC,JARAGUA DO SUL,2014,2599800,1,2599800,1,TRUE,TRUE
SC,JARAGUA DO SUL,2016,4509462,2,4509462,2,TRUE,TRUE
SC,JOACABA,2003,45457007,1,454570,1,TRUE,TRUE
SC,JOACABA,2016,1340227,2,1340227,2,TRUE,TRUE
SC,JOINVILLE,2003,3554665887,5,35546658,5,TRUE,TRUE
SC,JOINVILLE,2007,1746000,1,1746000,1,TRUE,TRUE
SC,JOINVILLE,2008,1299179,1,1299179,1,TRUE,TRUE
SC,JOINVILLE,2011,3661776095,2,1759000,1,TRUE,TRUE
SC,JOINVILLE,2015,3962942,1,,,TRUE,FALSE
SC,JOSE BOITEUX,2004,8806652,1,88067,1,TRUE,TRUE
SC,LAGES,2002,270221853,1,2702219,1,TRUE,TRUE
SC,LAGES,2008,582750,1,582750,1,TRUE,TRUE
SC,LAGES,2014,4687462,1,4687462,1,TRUE,TRUE
SC,LAGUNA,2009,128729034,4,692220,1,TRUE,TRUE
SC,LAGUNA,2012,351655813,3,,,TRUE,FALSE
SC,LAURENTINO,2011,550000,1,550000,1,TRUE,TRUE
SC,LAURO MULLER,2008,253500,1,253500,1,TRUE,TRUE
SC,LAURO MULLER,2011,911900,1,911900,1,TRUE,TRUE
SC,LINDOIA DO SUL,2008,518100,1,518100,1,TRUE,TRUE
SC,LINDOIA DO SUL,2011,1000000,1,1000000,1,TRUE,TRUE
SC,LONTRAS,2009,670000,1,670000,1,TRUE,TRUE
SC,LONTRAS,2011,230972,1,230972,1,TRUE,TRUE
SC,LUIZ ALVES,2010,500000,1,500000,1,TRUE,TRUE
SC,MACIEIRA,2010,699800,3,699800,3,TRUE,TRUE
SC,MACIEIRA,2011,199000,1,199000,1,TRUE,TRUE
SC,MAFRA,2008,912000,1,912000,1,TRUE,TRUE
SC,MAJOR GERCINO,2008,253500,1,253500,1,TRUE,TRUE
SC,MARACAJA,2010,374400,1,374400,1,TRUE,TRUE
SC,MARACAJA,2012,450000,1,450000,1,TRUE,TRUE
SC,MASSARANDUBA,2016,1077069,2,1077069,2,TRUE,TRUE
SC,MELEIRO,2008,472150,1,472150,1,TRUE,TRUE
SC,MELEIRO,2010,751400,2,751400,2,TRUE,TRUE
SC,MIRIM DOCE,2008,299426,1,299426,1,TRUE,TRUE
SC,MODELO,2010,450000,1,450000,1,TRUE,TRUE
SC,MONDAI,2010,750000,1,750000,1,TRUE,TRUE
SC,MONDAI,2011,900000,3,900000,3,TRUE,TRUE
SC,MONTE CASTELO,2008,299450,1,299450,1,TRUE,TRUE
SC,NAVEGANTES,2011,3000000,3,3000000,3,TRUE,TRUE
SC,NAVEGANTES,2012,3735004,1,3735004,1,TRUE,TRUE
SC,NOVA ERECHIM,2011,198000,1,198000,1,TRUE,TRUE
SC,NOVA ITABERABA,2012,123000,1,123000,1,TRUE,TRUE
SC,NOVA TRENTO,2008,20659412,2,603287,2,TRUE,TRUE
SC,NOVA VENEZA,2008,426200,1,426200,1,TRUE,TRUE
SC,NOVO HORIZONTE,2008,126750,1,126750,1,TRUE,TRUE
SC,NOVO HORIZONTE,2014,554000,1,554000,1,TRUE,TRUE
SC,ORLEANS,2008,481500,1,481500,1,TRUE,TRUE
SC,OTACILIO COSTA,2003,19678999,1,196790,1,TRUE,TRUE
SC,OTACILIO COSTA,2007,746000,1,746000,1,TRUE,TRUE
SC,OTACILIO COSTA,2015,1361745,1,1361745,1,TRUE,TRUE
SC,OURO VERDE,2009,240750,1,240750,1,TRUE,TRUE
SC,OURO VERDE,2011,513900,1,513900,1,TRUE,TRUE
SC,PAIAL,2010,442800,3,442800,3,TRUE,TRUE
SC,PAINEL,2010,499600,1,499600,1,TRUE,TRUE
SC,PALHOCA,2009,2675000,1,2675000,1,TRUE,TRUE
SC,PALMA SOLA,2007,205917,1,205917,1,TRUE,TRUE
SC,PALMA SOLA,2008,367500,1,367500,1,TRUE,TRUE
SC,PALMITOS,2010,452600,1,452600,1,TRUE,TRUE
SC,PALMITOS,2011,246000,1,246000,1,TRUE,TRUE
SC,PAPANDUVA,2007,415800,1,415800,1,TRUE,TRUE
SC,PAPANDUVA,2008,746100,1,746100,1,TRUE,TRUE
SC,PAULO LOPES,2016,755401,2,755401,2,TRUE,TRUE
SC,PENHA,2007,719000,2,719000,2,TRUE,TRUE
SC,PERITIBA,2007,230996,1,230996,1,TRUE,TRUE
SC,PERITIBA,2011,198000,1,198000,1,TRUE,TRUE
SC,PERITIBA,2017,425200,2,425200,2,TRUE,TRUE
SC,PINHALZINHO,2004,1197754,1,119775,1,TRUE,TRUE
SC,PINHALZINHO,2007,592000,1,592000,1,TRUE,TRUE
SC,PINHEIRO PRETO,2012,212000,1,212000,1,TRUE,TRUE
SC,PINHEIRO PRETO,2016,230400,2,230400,2,TRUE,TRUE
SC,PLANALTO ALEGRE,2014,227780,1,227780,1,TRUE,TRUE
SC,POMERODE,2007,117677,1,,,TRUE,FALSE
SC,POMERODE,2010,1183490,1,1183490,1,TRUE,TRUE
SC,PORTO BELO,2010,1214000,1,1214000,1,TRUE,TRUE
SC,PORTO UNIAO,2009,1142700,2,1142700,2,TRUE,TRUE
SC,POUSO REDONDO,2002,94377,1,94377,1,TRUE,TRUE
SC,POUSO REDONDO,2010,860800,1,860800,1,TRUE,TRUE
SC,PRAIA GRANDE,2011,246000,1,246000,1,TRUE,TRUE
SC,PRESIDENTE CASTELO BRANCO,2012,228000,1,228000,1,TRUE,TRUE
SC,PRESIDENTE GETULIO,2008,429000,1,429000,1,TRUE,TRUE
SC,PRESIDENTE GETULIO,2016,1607371,2,1607371,2,TRUE,TRUE
SC,PRESIDENTE GETULIO,2017,364969,1,1064969,1,TRUE,TRUE
SC,QUILOMBO,2012,1170500,1,1170500,1,TRUE,TRUE
SC,RANCHO QUEIMADO,2009,560000,1,560000,1,TRUE,TRUE
SC,RIO DAS ANTAS,2011,1249900,3,1249900,3,TRUE,TRUE
SC,RIO DAS ANTAS,2012,452000,1,452000,1,TRUE,TRUE
SC,RIO DO CAMPO,2016,572024,2,572024,2,TRUE,TRUE
SC,RIO DO CAMPO,2017,657252,2,657252,2,TRUE,TRUE
SC,RIO DO OESTE,2008,172700,1,172700,1,TRUE,TRUE
SC,RIO DO SUL,2002,88351272,1,883513,1,TRUE,TRUE
SC,RIO DO SUL,2009,2934689,1,2934689,1,TRUE,TRUE
SC,RIO DO SUL,2010,597000,1,597000,1,TRUE,TRUE
SC,RIO DO SUL,2015,903200,1,903200,1,TRUE,TRUE
SC,RIO DOS CEDROS,2009,500000,1,500000,1,TRUE,TRUE
SC,RIO FORTUNA,2008,299980,1,299980,1,TRUE,TRUE
SC,RIO FORTUNA,2009,498988,1,498988,1,TRUE,TRUE
SC,RIO NEGRINHO,2015,1190000,1,1190000,1,TRUE,TRUE
SC,RIO NEGRINHO,2017,1000000,2,1000000,2,TRUE,TRUE
SC,RIO RUFINO,2008,228000,1,228000,1,TRUE,TRUE
SC,RODEIO,2009,840000,1,840000,1,TRUE,TRUE
SC,SALETE,2002,114615,1,114615,1,TRUE,TRUE
SC,SANTA CECILIA,2008,345400,1,345400,1,TRUE,TRUE
SC,SANTA ROSA DE LIMA,2008,299450,1,299450,1,TRUE,TRUE
SC,SANTA ROSA DO SUL,2008,126750,1,126750,1,TRUE,TRUE
SC,SANTA ROSA DO SUL,2011,424000,1,424000,1,TRUE,TRUE
SC,SANTA TEREZINHA,2008,172700,1,172700,1,TRUE,TRUE
SC,SANTA TEREZINHA,2011,530000,1,530000,1,TRUE,TRUE
SC,SANTO AMARO DA IMPERATRIZ,2014,1709651,1,1709651,1,TRUE,TRUE
SC,SANTO AMARO DA IMPERATRIZ,2017,1076767,2,1076767,2,TRUE,TRUE
SC,SAO BENTO DO SUL,2003,108773243,1,1087732,1,TRUE,TRUE
SC,SAO BENTO DO SUL,2006,1115759874,1,11157599,1,TRUE,TRUE
SC,SAO BENTO DO SUL,2008,885856724,1,8858567,1,TRUE,TRUE
SC,SAO BENTO DO SUL,2011,2893000,1,2893000,1,TRUE,TRUE
SC,SAO BONIFACIO,2008,172700,1,172700,1,TRUE,TRUE
SC,SAO BONIFACIO,2010,570000,1,570000,1,TRUE,TRUE
SC,SAO CARLOS,2008,367500,1,367500,1,TRUE,TRUE
SC,SAO CARLOS,2016,191200,2,191200,2,TRUE,TRUE
SC,SAO CRISTOVAO DO SUL,2002,8202843,1,82028,1,TRUE,TRUE
SC,SAO CRISTOVAO DO SUL,2012,113082,1,113082,1,TRUE,TRUE
SC,SAO FRANCISCO DO SUL,2002,73099831,1,730998,1,TRUE,TRUE
SC,SAO FRANCISCO DO SUL,2010,1144300,1,1144300,1,TRUE,TRUE
SC,SAO JOAO BATISTA,2006,28768086,1,287681,1,TRUE,TRUE
SC,SAO JOAO BATISTA,2009,1152500,1,1152500,1,TRUE,TRUE
SC,SAO JOAO DO ITAPERIU,2009,1000000,1,1000000,1,TRUE,TRUE
SC,SAO JOAO DO ITAPERIU,2010,12153688,1,121537,1,TRUE,TRUE
SC,SAO JOAO DO OESTE,2011,212000,1,212000,1,TRUE,TRUE
SC,SAO JOSE,2004,441000,1,441000,1,TRUE,TRUE
SC,SAO JOSE,2011,2721000,1,2721000,1,TRUE,TRUE
SC,SAO JOSE DO CEDRO,2013,969730,1,969730,1,TRUE,TRUE
SC,SAO LOURENCO DO OESTE,2016,484408,2,484408,2,TRUE,TRUE
SC,SAO LUDGERO,2016,1525332,1,1525332,1,TRUE,TRUE
SC,SAO MIGUEL D'OESTE,2010,1250000,2,,,TRUE,FALSE
SC,SAO MIGUEL DO OESTE,2010,,,1250000,2,FALSE,TRUE
SC,SAUDADES,2009,126750,1,126750,1,TRUE,TRUE
SC,SCHROEDER,2009,1000000,1,1000000,1,TRUE,TRUE
SC,SCHROEDER,2016,1810364,2,1810364,2,TRUE,TRUE
SC,SCHROEDER,2017,301145,2,301145,2,TRUE,TRUE
SC,SEARA,2003,29920543,1,299205,1,TRUE,TRUE
SC,SEARA,2009,1250000,1,1250000,1,TRUE,TRUE
SC,SEM MUNICIPIO,2007,270385265,1,,,TRUE,FALSE
SC,SEM MUNICIPIO,2008,5784519746,11,,,TRUE,FALSE
SC,SEM MUNICIPIO,2009,5119199999,1,,,TRUE,FALSE
SC,SEM MUNICIPIO,2012,55151368517,4,,,TRUE,FALSE
SC,SEM MUNICIPIO,2013,281510169005,5,,,TRUE,FALSE
SC,SEM MUNICIPIO,2014,1063261323,2,,,TRUE,FALSE
SC,SEM MUNICIPIO,2016,3000427944,1,,,TRUE,FALSE
SC,SIDEROPOLIS,2010,1250000,3,1250000,3,TRUE,TRUE
SC,SOMBRIO,2004,110570,1,110570,1,TRUE,TRUE
SC,SOMBRIO,2010,1250000,1,1250000,1,TRUE,TRUE
SC,SOMBRIO,2016,894669,2,894669,2,TRUE,TRUE
SC,TAIO,2002,8899999,1,89000,1,TRUE,TRUE
SC,TANGARA,2010,1240000,3,1240000,3,TRUE,TRUE
SC,TANGARA,2012,274300,2,274300,2,TRUE,TRUE
SC,TIJUCAS,2004,43371899,1,433719,1,TRUE,TRUE
SC,TIJUCAS,2011,1118600,1,1118600,1,TRUE,TRUE
SC,TIMBE DO SUL,2012,544000,1,544000,1,TRUE,TRUE
SC,TIMBO,2002,3209105,1,320910,1,TRUE,TRUE
SC,TIMBO,2009,1500000,1,1500000,1,TRUE,TRUE
SC,TRES BARRAS,2011,639229,1,639229,1,TRUE,TRUE
SC,TREZE DE MAIO,2008,459400,1,459400,1,TRUE,TRUE
SC,TREZE TILIAS,2014,439420,1,439420,1,TRUE,TRUE
